Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,CLTV,Contract,Internet Service,Internet Type,Monthly Charge,Multiple Lines,Phone Service,Population,Satisfaction Score,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Unlimited Data,Churn
55,32.86,0.0,3685,One Year,1,Cable,65.35,0,0,28945,4,0,0,1,31,1966.54,0.0,0.0,1966.54,0,1
43,22.62,45.98,2815,Month-to-Month,1,DSL,64.37,1,1,76645,3,1,1,0,20,1330.58,0.0,867.96,2198.54,0,1
56,6.41,27.65,2094,Two Year,0,Fiber Optic,26.06,1,1,71908,3,0,0,0,4,102.24,34.63,101.99,238.86,0,0
60,4.05,0.0,6189,One Year,0,Fiber Optic,44.68,0,0,32984,4,0,0,0,46,2168.13,0.0,0.0,2168.13,0,0
18,37.11,0.0,2724,Two Year,0,Fiber Optic,68.81,0,0,31072,3,0,0,0,28,1990.13,0.0,0.0,1990.13,0,1
53,0.0,24.66,5770,One Year,1,Fiber Optic,123.68,0,0,10509,1,1,0,1,28,3255.47,0.0,698.39,3953.86,0,1
67,3.29,0.0,4283,Month-to-Month,0,Fiber Optic,58.22,0,0,80284,1,0,0,0,60,3821.36,0.0,0.0,3821.36,0,0
32,0.0,42.35,5798,One Year,1,DSL,63.29,0,1,47065,3,0,0,0,21,1275.25,0.0,941.84,2194.59,0,1
45,0.65,0.0,3822,Two Year,0,Fiber Optic,75.74,1,1,96375,1,0,0,0,32,2468.3,0.0,0.0,2468.3,0,1
22,2.22,0.0,4810,One Year,1,DSL,58.53,1,1,32221,4,1,0,1,2,123.29,0.0,0.0,123.29,1,0
22,64.79,45.72,5105,One Year,1,Fiber Optic,15.51,0,1,48076,2,0,1,0,40,664.71,0.0,1701.58,2366.29,1,1
54,3.79,48.87,4287,One Year,0,Fiber Optic,18.41,0,0,22821,5,0,0,0,47,930.59,0.0,2310.35,3240.94,0,0
38,0.0,0.0,5302,Two Year,0,Fiber Optic,41.4,0,0,76163,4,0,0,0,56,2147.79,0.0,0.0,2147.79,0,0
38,0.0,27.05,2865,Month-to-Month,1,Fiber Optic,10.0,0,0,42682,4,1,0,1,7,65.86,0.0,207.77,273.63,1,0
48,14.75,32.33,4374,Month-to-Month,1,Fiber Optic,78.19,0,1,89281,2,1,0,1,51,4127.29,0.0,1575.55,5702.84,0,0
71,19.17,34.41,5861,One Year,1,DSL,115.8,0,0,88427,4,1,1,0,37,4307.38,0.0,1203.72,5511.1,1,1
70,39.05,41.24,2150,Month-to-Month,1,Fiber Optic,28.61,0,0,85191,1,1,0,1,14,388.18,72.63,594.96,1055.77,1,0
62,41.92,0.0,3507,Month-to-Month,1,Cable,60.93,0,0,39121,1,0,1,1,17,1052.06,0.0,0.0,1052.06,0,0
25,20.48,45.02,3983,Month-to-Month,1,DSL,118.09,0,0,19338,4,1,0,0,1,113.34,0.0,42.41,155.75,0,0
39,13.76,0.0,2253,Two Year,0,Fiber Optic,10.64,0,0,16163,1,0,0,0,15,160.46,0.0,0.0,147.39,0,0
33,0.63,0.0,5417,Month-to-Month,0,Fiber Optic,74.78,0,0,72981,5,0,0,0,1,67.38,0.0,0.0,67.38,0,0
47,48.38,0.0,3022,Two Year,1,DSL,16.38,0,0,40071,3,0,1,0,6,99.79,94.86,0.0,194.65,0,0
34,0.0,0.0,4725,Month-to-Month,1,DSL,87.14,0,1,92517,1,1,0,0,20,1816.22,25.58,0.0,1841.8,0,0
70,20.97,0.0,4181,Two Year,0,Fiber Optic,70.46,0,0,57529,4,0,0,0,30,2174.35,83.99,0.0,2258.34,0,0
50,0.0,29.93,3226,Month-to-Month,0,Fiber Optic,102.17,0,1,18964,2,0,0,0,34,3300.09,23.7,1113.04,4436.83,0,1
29,22.62,0.0,4014,Month-to-Month,1,Fiber Optic,22.45,0,0,54192,5,0,0,0,42,911.46,22.65,0.0,934.11,0,0
60,20.84,0.0,4768,Month-to-Month,0,Fiber Optic,109.52,0,0,76177,2,0,0,0,21,2123.75,0.0,0.0,2123.75,0,1
22,0.0,0.0,2889,One Year,0,Fiber Optic,53.55,0,1,50247,1,0,0,0,1,48.32,0.0,0.0,48.32,0,0
51,0.0,0.0,5238,Month-to-Month,1,DSL,77.63,0,0,46304,1,0,0,1,19,1419.32,0.0,0.0,1419.32,0,1
56,0.0,26.08,4021,Month-to-Month,0,Fiber Optic,106.97,0,0,97487,2,0,0,0,29,2850.04,0.0,757.02,3607.06,0,1
58,12.75,0.0,5011,Two Year,0,Fiber Optic,106.42,0,0,87820,4,0,0,0,1,109.05,38.1,0.0,147.15,0,0
62,4.59,0.27,4386,Two Year,0,Fiber Optic,86.52,0,0,87838,4,0,0,0,25,2337.47,0.0,6.08,2343.55,0,0
46,17.64,3.28,5358,Month-to-Month,0,Fiber Optic,78.99,0,0,14991,3,0,0,0,51,4390.81,0.0,156.0,4525.39,0,0
52,17.97,0.0,4408,Month-to-Month,0,Fiber Optic,20.76,0,0,69909,3,0,0,0,1,19.92,0.0,0.0,19.92,0,1
33,0.0,0.0,5514,Two Year,1,Fiber Optic,29.73,0,0,97974,1,1,0,1,1,29.01,91.48,0.0,120.49,1,0
52,18.45,47.61,4324,One Year,0,Fiber Optic,27.43,1,1,27275,3,0,0,0,24,629.48,35.32,1060.94,1725.74,0,1
55,0.0,28.22,6087,One Year,1,Fiber Optic,73.38,0,0,87624,5,1,1,0,1,67.99,0.0,30.24,98.23,1,1
64,0.0,32.08,3898,Month-to-Month,1,Fiber Optic,95.87,0,1,14446,1,0,1,0,35,3164.56,0.0,1012.31,4176.87,0,0
35,0.0,40.73,3965,Month-to-Month,0,Fiber Optic,110.29,0,0,11578,4,0,0,0,1,118.67,0.0,42.48,161.15,0,0
59,18.57,2.54,5719,Month-to-Month,0,Fiber Optic,112.26,0,0,59949,3,0,0,0,79,9092.56,0.0,182.3,9274.86,0,0
57,4.32,0.0,4984,Month-to-Month,0,Fiber Optic,51.1,0,0,3893,4,0,0,0,38,1901.13,0.0,0.0,1901.13,0,0
39,0.0,0.0,4189,Two Year,0,Fiber Optic,69.81,0,0,65418,4,0,0,0,59,3975.79,0.0,0.0,3975.79,0,0
36,29.04,0.0,3265,Two Year,1,Fiber Optic,70.27,0,0,64122,2,1,0,1,33,2185.16,0.0,0.0,2185.16,0,0
40,37.17,15.34,2417,Month-to-Month,0,Fiber Optic,89.94,0,1,8789,3,0,0,0,37,3175.77,0.0,518.1,3693.87,0,1
60,0.0,0.0,6408,Two Year,0,Fiber Optic,71.39,0,1,17226,1,0,0,0,24,1648.21,0.0,0.0,1648.21,0,1
18,41.36,15.11,2719,Month-to-Month,1,Cable,82.45,1,1,33874,1,1,0,1,33,2499.46,0.0,496.88,2996.34,0,1
25,34.2,48.96,2130,Month-to-Month,1,DSL,114.77,0,1,4995,1,0,0,0,11,1159.07,78.93,513.92,1751.92,1,0
18,40.22,5.92,4964,One Year,0,Fiber Optic,52.39,0,1,83119,5,0,0,0,30,1637.72,0.0,179.89,1783.04,0,0
81,33.65,0.46,4824,Two Year,0,Fiber Optic,120.27,1,1,60683,1,0,0,0,18,2356.55,0.0,8.87,2365.42,0,0
46,41.01,8.4,5630,Month-to-Month,1,DSL,76.4,0,0,87360,1,0,1,1,65,5062.75,0.0,566.99,5629.74,1,0
39,20.34,39.65,3526,Month-to-Month,1,Cable,121.77,1,1,56631,1,0,1,1,24,2898.18,79.75,922.66,3900.59,0,0
40,19.64,8.18,3541,Month-to-Month,1,Cable,35.74,0,1,71826,1,1,0,1,1,32.18,0.0,8.86,41.04,0,1
52,19.12,15.17,2157,Two Year,0,Fiber Optic,94.66,1,1,86721,3,0,0,0,14,1213.78,0.0,198.89,1412.67,0,0
21,31.05,0.0,5748,Two Year,1,DSL,79.69,0,1,8907,1,0,0,0,3,231.7,0.0,0.0,231.7,0,0
18,0.0,6.4,2262,One Year,1,Fiber Optic,68.0,0,0,15551,5,0,0,0,116,7338.5,0.0,814.86,8153.36,0,0
63,40.99,33.19,5440,One Year,1,DSL,33.23,1,1,29988,1,1,0,1,12,412.39,0.0,434.53,846.92,0,0
33,26.62,14.28,6255,Month-to-Month,1,Fiber Optic,65.78,1,1,90980,3,1,1,1,24,1498.7,0.0,359.26,1857.96,0,0
53,39.34,43.38,2634,Two Year,0,Fiber Optic,80.5,1,1,97381,5,0,0,0,31,2344.42,0.0,1302.46,3646.88,0,1
35,43.17,0.0,3765,One Year,1,Fiber Optic,94.03,0,1,9707,1,0,1,0,86,7529.53,0.0,0.0,7529.53,1,1
36,17.11,0.0,2067,Month-to-Month,1,Fiber Optic,69.41,0,0,27592,2,0,1,0,1,67.73,0.0,0.0,67.73,1,0
45,37.75,0.0,3010,One Year,1,DSL,75.98,0,0,13809,4,0,1,0,45,3459.23,0.0,0.0,3459.23,0,0
20,19.72,0.0,2320,Month-to-Month,0,Fiber Optic,113.82,0,0,37233,5,0,0,0,71,8131.06,0.0,0.0,8131.06,0,0
52,0.0,0.0,2363,Two Year,1,Fiber Optic,80.12,0,0,91004,5,0,0,0,57,4796.88,0.0,0.0,4796.88,0,0
44,0.0,0.0,2342,Two Year,1,Fiber Optic,65.83,0,0,57842,4,1,0,1,34,2168.96,72.89,0.0,2241.85,1,0
32,24.49,4.73,5811,Month-to-Month,0,Fiber Optic,74.92,1,1,23900,4,0,0,0,3,223.37,0.0,13.8,237.17,0,0
72,33.29,0.0,4043,Two Year,0,Fiber Optic,10.0,0,0,19446,1,0,0,0,7,66.91,0.0,0.0,66.91,0,0
74,34.36,3.89,5585,Month-to-Month,1,Fiber Optic,10.0,0,0,18100,1,1,1,0,37,405.93,29.56,148.13,583.62,0,0
66,0.78,0.0,2040,Month-to-Month,0,Fiber Optic,37.87,0,0,72508,5,0,0,0,43,1538.2,0.0,0.0,1538.2,0,0
78,49.87,38.62,4810,Month-to-Month,1,Fiber Optic,93.47,0,0,58042,2,1,0,0,46,4295.61,80.22,1760.43,6136.26,0,1
35,31.59,0.0,2570,Two Year,0,Fiber Optic,88.17,1,1,10547,1,0,0,0,34,3016.29,0.0,0.0,3016.29,0,0
56,14.23,0.0,3273,Month-to-Month,0,Fiber Optic,53.0,1,1,93075,3,0,0,0,83,4259.96,0.0,0.0,4259.96,0,1
19,18.24,17.63,2882,Month-to-Month,1,Fiber Optic,98.35,0,1,46982,5,1,1,0,109,9705.83,0.0,1731.36,11437.19,1,0
42,29.0,14.08,6373,Month-to-Month,0,Fiber Optic,67.11,0,1,5669,1,0,0,0,45,2765.7,0.0,679.24,3444.94,0,0
44,20.14,12.98,2166,One Year,0,Fiber Optic,105.52,0,0,71656,5,0,0,0,47,5334.47,0.0,650.61,5985.08,0,0
28,2.9,1.14,4186,Month-to-Month,0,Fiber Optic,83.09,0,0,50682,2,0,0,0,46,3641.8,0.0,47.48,3689.28,0,0
64,40.35,49.13,6081,Month-to-Month,1,Cable,32.87,0,0,80656,3,1,1,0,42,1373.19,0.0,1892.22,3265.41,1,0
46,32.01,0.0,6108,Two Year,0,Fiber Optic,43.18,0,0,33781,2,0,0,0,1,43.99,0.0,0.0,43.99,0,0
66,42.94,17.92,5212,One Year,0,Fiber Optic,119.24,0,1,72291,1,0,0,0,30,3333.47,0.0,526.04,3859.51,0,1
46,56.98,42.15,3138,Two Year,0,Fiber Optic,68.75,0,1,84443,1,0,0,0,13,879.09,0.0,512.75,1391.84,0,0
41,25.39,14.85,3791,Month-to-Month,0,Fiber Optic,90.39,0,0,96208,5,0,0,0,28,2585.17,39.29,375.03,2999.49,0,0
81,11.59,7.88,4434,Two Year,1,DSL,59.1,0,0,42580,1,0,1,0,39,2249.86,34.81,318.24,2602.91,0,0
55,1.42,0.0,5335,Month-to-Month,0,Fiber Optic,69.56,0,0,50497,2,0,0,0,37,2666.64,0.0,0.0,2666.64,0,1
34,0.0,0.0,3081,Two Year,1,DSL,101.29,0,0,60046,3,0,0,1,35,3609.27,0.0,0.0,3609.27,0,0
42,40.42,5.43,3284,One Year,1,Fiber Optic,70.47,0,0,18988,3,1,0,0,1,64.82,0.0,5.93,70.75,1,1
52,17.86,46.58,5695,Month-to-Month,1,Cable,59.16,0,0,6429,1,0,0,0,53,3324.97,13.15,2387.05,5725.17,1,1
25,40.13,6.67,3392,Two Year,1,Cable,20.32,0,1,73783,2,0,1,0,50,930.21,0.0,365.92,1296.13,0,0
59,10.99,28.44,2384,One Year,0,Fiber Optic,62.89,0,1,91323,3,0,0,0,56,3285.19,0.0,1553.42,4838.61,0,0
18,19.98,0.0,2540,Month-to-Month,1,DSL,100.96,0,1,75139,4,0,1,1,4,417.49,0.0,0.0,417.49,1,0
56,40.08,15.52,5050,One Year,1,DSL,58.87,0,0,88280,3,0,0,0,52,2857.7,0.0,817.42,3675.12,0,0
43,26.87,33.14,5320,Month-to-Month,1,Fiber Optic,81.66,0,0,40070,2,1,1,0,39,3011.17,0.0,1285.27,4296.44,0,0
46,31.82,30.23,5100,One Year,0,Fiber Optic,91.26,0,0,20699,5,0,0,0,18,1505.57,0.0,536.18,2041.75,0,0
47,19.77,47.58,3092,Month-to-Month,0,Fiber Optic,49.86,0,0,42260,4,0,0,0,1,51.36,2.8,48.04,102.2,0,0
69,31.8,10.91,6084,Two Year,1,DSL,120.41,0,0,58377,4,1,1,0,63,6993.91,0.0,660.47,7654.38,1,0
49,35.31,21.57,2404,Month-to-Month,0,Fiber Optic,92.81,0,1,11858,3,0,0,0,38,3547.76,0.0,898.86,4446.62,0,0
47,19.14,0.0,2680,Month-to-Month,0,Fiber Optic,78.71,0,0,8905,3,0,0,0,15,1246.61,0.17,0.0,1246.78,0,0
38,8.59,8.69,3227,One Year,0,Fiber Optic,74.67,0,1,98344,5,0,0,0,36,2774.57,0.0,328.0,3102.57,0,0
40,0.0,0.0,5248,One Year,0,Fiber Optic,66.22,1,1,86766,3,0,0,0,44,3130.27,0.0,0.0,3130.27,0,0
33,11.32,13.34,4064,Two Year,1,Fiber Optic,51.58,0,0,2646,4,1,1,1,65,3491.7,0.0,823.7,4315.4,1,0
40,0.0,0.0,5292,One Year,1,DSL,62.6,0,0,2957,1,1,0,0,56,3375.3,86.65,0.0,3461.95,0,0
47,26.06,43.27,2809,One Year,0,Fiber Optic,39.32,1,1,53040,1,0,0,0,18,724.69,0.0,782.01,1506.7,0,0
40,32.8,28.01,5457,Two Year,1,Fiber Optic,42.28,1,1,76607,1,1,1,0,16,625.34,0.0,438.85,1064.19,0,0
81,0.0,0.0,6339,One Year,0,Fiber Optic,67.22,0,1,77656,1,0,0,0,23,1459.43,0.0,0.0,1459.43,0,0
30,42.55,27.52,2458,One Year,1,Fiber Optic,64.53,0,0,58920,2,1,0,0,55,3415.16,0.0,1452.75,4867.91,0,1
57,42.36,21.98,3886,Two Year,1,Cable,97.04,1,1,31192,2,0,0,0,37,3408.75,0.0,797.82,4206.57,1,0
45,0.0,31.93,5728,One Year,1,Cable,76.89,0,1,86822,1,0,1,1,27,1931.86,56.19,874.14,2862.19,0,0
34,12.36,0.46,6072,Two Year,1,DSL,84.9,0,0,98749,1,1,0,1,67,5870.3,0.0,32.71,5903.01,1,0
49,27.4,13.73,4225,Two Year,1,Fiber Optic,91.12,1,1,40009,3,1,1,1,1,91.83,96.6,14.22,202.65,1,0
36,0.0,33.68,2026,Two Year,1,Cable,89.32,1,1,40598,4,0,1,0,23,2089.67,0.0,736.13,2825.8,1,1
47,16.74,0.0,4265,One Year,0,Fiber Optic,68.74,0,0,56086,4,0,0,0,31,1935.33,12.92,0.0,1948.25,0,0
24,7.07,18.06,5543,One Year,1,Fiber Optic,93.6,1,1,7068,3,0,0,1,35,2962.41,0.0,631.14,3593.55,1,1
19,6.06,0.0,4798,Two Year,0,Fiber Optic,82.31,0,0,99714,4,0,0,0,43,3698.0,0.0,0.0,3689.14,0,0
61,0.0,19.98,3965,Two Year,0,Fiber Optic,34.59,1,1,77761,4,0,0,0,49,1749.2,0.0,949.96,2699.16,0,0
33,16.66,0.0,5465,Two Year,1,Fiber Optic,21.89,0,0,47834,5,0,0,0,53,1162.26,1.42,0.0,1163.68,1,0
33,16.79,29.45,2416,Month-to-Month,0,Fiber Optic,100.94,0,1,42715,2,0,0,0,48,4619.74,0.0,1362.67,5982.41,0,0
38,37.03,0.0,5235,One Year,1,DSL,102.2,0,1,100324,5,1,0,0,23,2264.9,0.0,0.0,2239.52,1,0
49,26.26,0.0,3278,One Year,0,Fiber Optic,98.99,1,1,68228,4,0,0,0,25,2459.1,0.0,0.0,2459.1,0,0
34,0.0,38.68,4405,Month-to-Month,1,DSL,51.35,1,1,26731,5,0,0,0,17,852.23,0.0,666.14,1518.37,1,0
18,9.21,3.2,3033,Month-to-Month,1,Cable,110.14,0,1,70093,4,0,0,1,43,4266.7,0.0,125.6,4392.3,0,0
47,11.56,0.0,4306,Month-to-Month,1,DSL,97.84,0,0,11385,1,0,1,1,1,95.32,0.0,0.0,95.32,0,0
52,0.0,0.0,3129,Month-to-Month,1,Fiber Optic,86.64,0,1,9338,4,0,1,1,60,5255.05,78.6,0.0,5333.65,0,1
30,56.48,12.7,4435,Month-to-Month,0,Fiber Optic,127.18,0,1,46036,5,0,0,0,1,131.18,43.01,11.43,185.62,0,0
62,45.32,0.0,2879,Two Year,1,DSL,21.23,0,0,71629,4,0,0,1,83,1799.53,0.0,0.0,1764.91,0,0
48,0.0,30.6,2191,Month-to-Month,1,Fiber Optic,121.17,0,0,42116,1,1,0,0,1,126.77,77.42,30.77,234.96,1,0
28,17.93,15.68,6461,Month-to-Month,1,Fiber Optic,62.0,0,0,96243,1,0,0,1,14,896.04,0.0,226.91,1122.95,1,0
28,46.86,27.89,4951,One Year,1,DSL,10.0,0,1,88959,5,1,0,0,27,244.37,0.0,764.7,1009.07,1,0
54,0.0,5.0,2810,Month-to-Month,0,Fiber Optic,10.0,1,1,79368,1,0,0,0,11,101.02,76.65,50.83,228.5,0,0
20,44.94,36.02,5119,Two Year,0,Fiber Optic,84.37,0,1,28599,3,0,0,0,64,4988.79,0.0,2118.22,7107.01,0,0
56,56.25,0.0,2557,Month-to-Month,0,Fiber Optic,75.03,0,1,92663,3,0,0,0,89,6682.07,0.0,0.0,6682.07,0,1
46,2.46,0.0,3152,Month-to-Month,0,Fiber Optic,73.4,0,1,76788,3,0,0,0,32,2182.68,26.01,0.0,2208.69,0,0
51,0.0,44.04,2059,Two Year,1,Fiber Optic,75.87,0,0,41050,1,1,0,0,15,1233.46,0.0,693.18,1926.64,0,0
61,30.82,10.7,3196,One Year,0,Fiber Optic,65.09,0,0,68482,4,0,0,0,42,2464.25,43.96,428.63,2936.84,0,0
64,0.0,5.28,3844,Month-to-Month,0,Fiber Optic,104.33,0,1,97181,2,0,0,0,26,2561.64,0.0,124.42,2686.06,0,0
51,63.32,0.0,3213,Month-to-Month,1,Fiber Optic,80.87,1,1,55875,2,0,0,1,1,80.05,97.83,0.0,177.88,1,0
46,21.56,30.23,5117,Month-to-Month,1,DSL,61.51,0,1,35710,4,0,0,1,9,578.57,0.0,257.43,836.0,1,0
30,11.65,21.71,2185,Month-to-Month,1,DSL,79.04,0,0,74079,4,1,1,0,1,80.55,0.0,22.07,102.62,1,0
53,37.3,0.0,2089,Month-to-Month,1,Fiber Optic,78.77,0,1,55513,2,0,0,1,21,1732.85,0.0,0.0,1732.85,1,0
68,2.44,0.0,6374,Two Year,0,Fiber Optic,101.7,0,0,11222,2,0,0,0,1,105.26,0.0,0.0,70.59,0,1
38,0.0,34.55,4338,Two Year,0,Fiber Optic,77.95,1,1,85481,5,0,0,0,8,640.59,34.64,275.23,950.46,0,1
36,0.0,2.37,2868,One Year,1,Fiber Optic,11.3,1,1,44598,3,0,0,0,40,446.61,0.0,100.49,547.1,1,1
47,21.98,31.6,5759,Month-to-Month,0,Fiber Optic,53.84,0,0,75543,2,0,0,0,35,1929.57,0.0,1099.44,3029.01,0,0
76,3.48,0.0,3841,Month-to-Month,0,Fiber Optic,75.09,0,0,74293,4,0,0,0,34,2388.47,0.0,0.0,2388.47,0,0
56,28.31,0.0,2655,Month-to-Month,1,Fiber Optic,34.68,0,1,63693,2,0,0,1,1,38.03,0.0,0.0,6.53,1,0
18,14.07,4.2,3923,Month-to-Month,0,Fiber Optic,94.46,0,1,80052,1,0,0,0,4,359.58,0.0,15.34,374.92,0,1
45,18.13,9.78,5180,Month-to-Month,0,Fiber Optic,97.56,0,0,79243,4,0,0,0,32,3044.11,0.0,321.3,3365.41,0,0
31,33.85,0.0,4232,Month-to-Month,1,DSL,39.74,0,0,66398,4,1,0,0,41,1624.45,26.82,0.0,1651.27,0,1
18,17.6,0.0,5634,Month-to-Month,0,Fiber Optic,60.96,0,0,100201,5,0,0,0,24,1363.54,66.22,0.0,1429.76,0,0
74,0.0,40.74,3927,One Year,0,Fiber Optic,19.42,1,1,89924,3,0,0,0,20,380.02,0.0,891.16,1271.18,0,1
19,0.0,15.66,4517,Month-to-Month,1,Fiber Optic,90.71,1,1,31219,5,0,0,1,1,82.13,0.0,16.35,58.45,0,0
56,39.57,0.0,3747,One Year,0,Fiber Optic,118.27,1,1,86257,1,0,0,0,70,7607.16,0.0,0.0,7607.16,0,1
28,44.83,21.87,2837,Month-to-Month,1,DSL,89.52,0,0,70208,4,1,0,0,48,4315.03,0.0,1039.13,5354.16,1,0
74,42.35,40.04,3791,Month-to-Month,0,Fiber Optic,75.24,1,1,14836,2,0,0,0,45,3352.01,18.06,1874.01,5225.93,0,0
65,26.43,0.0,6119,One Year,1,Cable,65.09,0,0,10719,4,1,1,0,39,2365.81,0.0,0.0,2365.81,0,0
41,30.05,3.6,4368,One Year,1,Fiber Optic,120.76,0,0,23735,1,0,0,0,69,7698.18,0.0,247.68,7945.86,1,0
21,28.41,4.44,6196,Two Year,0,Fiber Optic,65.7,1,1,204,2,0,0,0,1,70.09,0.0,4.38,74.47,0,0
34,37.08,11.36,5542,Two Year,0,Fiber Optic,72.49,0,0,22336,5,0,0,0,34,2381.93,0.0,382.89,2764.82,0,0
44,20.85,20.64,2699,One Year,1,Fiber Optic,62.62,1,1,93515,5,0,1,0,9,511.81,0.0,177.37,665.0,0,0
32,15.63,12.83,2013,Two Year,1,DSL,10.0,1,1,48680,3,0,0,0,1,10.14,83.73,14.04,107.91,1,0
43,0.0,28.76,5773,Two Year,0,Fiber Optic,47.44,0,1,98222,1,0,0,0,28,1290.2,0.0,790.81,2081.01,0,1
43,33.48,0.0,6057,One Year,1,DSL,83.98,0,0,39927,5,1,1,0,62,5115.46,0.0,0.0,5103.61,1,0
38,27.92,6.86,5516,Month-to-Month,1,Fiber Optic,52.27,0,1,27125,4,1,1,0,24,1314.0,0.0,149.17,1463.17,0,0
41,42.78,0.0,2055,Month-to-Month,0,Fiber Optic,45.67,0,0,70931,3,0,0,0,39,1648.36,0.0,0.0,1648.36,0,0
79,33.3,30.73,2319,One Year,1,Fiber Optic,88.55,0,1,68500,1,0,1,1,19,1567.28,0.0,549.69,2114.24,0,0
23,37.63,0.0,4184,Month-to-Month,0,Fiber Optic,71.53,1,1,12777,3,0,0,0,20,1332.76,78.04,0.0,1410.8,0,0
36,43.65,48.09,3605,Two Year,1,Cable,58.29,0,0,44677,5,0,0,0,38,2261.95,0.0,1839.87,4101.82,0,0
18,16.13,7.34,4762,Month-to-Month,1,Fiber Optic,44.18,1,1,33222,4,1,1,0,50,2098.11,0.0,338.9,2437.01,0,0
35,6.67,32.93,3296,Two Year,0,Fiber Optic,69.41,1,1,6987,3,0,0,0,36,2545.5,0.0,1096.36,3641.86,0,1
38,41.37,0.0,4537,One Year,1,Cable,41.2,0,0,32595,3,1,1,0,30,1128.92,0.0,0.0,1128.92,1,1
43,53.89,37.81,4364,Month-to-Month,0,Fiber Optic,99.71,1,1,61095,5,0,0,0,46,4771.37,0.0,1778.88,6538.58,0,0
60,45.92,0.0,4840,Month-to-Month,1,DSL,117.25,0,0,78832,3,0,0,0,24,2619.38,0.0,0.0,2619.38,0,1
69,45.15,41.71,2587,One Year,0,Fiber Optic,47.68,0,0,12401,2,0,0,0,11,473.33,0.0,444.18,917.51,0,1
36,0.0,20.61,4550,Month-to-Month,1,Fiber Optic,56.91,1,1,30060,4,0,0,1,55,3050.47,0.0,1107.79,4158.26,1,0
48,0.0,49.46,3788,Month-to-Month,0,Fiber Optic,45.81,1,1,52976,3,0,0,0,46,1962.37,25.51,2190.08,4177.96,0,0
22,0.0,0.07,3162,Two Year,0,Fiber Optic,83.97,1,1,97714,1,0,0,0,36,2890.27,0.0,2.5,2892.77,0,0
34,47.92,0.0,6078,Month-to-Month,0,Fiber Optic,44.53,0,1,29271,2,0,0,0,63,2624.63,0.0,0.0,2624.63,0,0
42,0.0,8.25,4520,Month-to-Month,0,Fiber Optic,64.99,0,0,89301,4,0,0,0,21,1452.61,0.0,167.05,1619.66,0,0
31,5.84,32.23,2644,One Year,0,Fiber Optic,58.4,1,1,21193,1,0,0,0,1,59.34,0.0,30.19,89.53,0,0
37,8.41,15.22,3792,Month-to-Month,1,Cable,70.16,0,0,5529,2,1,0,1,19,1239.38,0.0,277.42,1516.8,1,0
79,35.65,44.57,2127,Month-to-Month,0,Fiber Optic,65.14,0,1,81892,3,0,0,0,52,3112.66,0.0,2468.72,5581.38,0,0
41,17.85,44.69,5483,Two Year,1,Fiber Optic,39.75,0,0,72467,1,0,1,0,45,1937.47,0.0,2080.49,4017.96,0,0
37,13.14,0.0,6077,Month-to-Month,1,Fiber Optic,53.35,1,1,58848,2,0,0,1,55,3080.74,0.0,0.0,3080.74,0,0
49,0.0,0.0,4668,One Year,1,Fiber Optic,82.82,0,0,85088,2,1,1,1,53,4562.17,0.0,0.0,4562.17,0,0
46,13.63,11.08,3688,One Year,0,Fiber Optic,38.25,1,1,73423,4,0,0,0,11,424.92,0.0,118.87,543.79,0,0
63,46.67,11.31,4592,One Year,0,Fiber Optic,70.0,0,1,10809,3,0,0,0,28,2094.87,0.0,291.31,2386.18,0,0
20,28.98,20.2,2200,Month-to-Month,1,Fiber Optic,72.0,1,1,61234,5,0,0,1,19,1352.49,0.0,403.83,1756.32,1,1
18,50.43,22.9,4879,Two Year,1,Fiber Optic,69.63,0,0,13302,3,0,0,0,81,6059.66,0.0,1783.39,7843.05,1,1
61,52.88,19.87,6384,Two Year,1,Fiber Optic,77.3,0,0,98580,5,0,0,1,1,84.28,0.0,18.65,102.93,1,1
66,22.77,0.0,2619,Two Year,0,Fiber Optic,35.47,0,1,78060,5,0,0,0,22,840.07,46.42,0.0,886.49,0,0
47,34.03,4.24,3418,Two Year,0,Fiber Optic,80.27,0,0,24000,3,0,0,0,22,1646.72,0.0,98.73,1745.45,0,0
48,41.97,0.0,2114,Month-to-Month,0,Fiber Optic,74.38,0,0,48109,4,0,0,0,15,1158.89,0.0,0.0,1158.89,0,0
34,33.05,44.92,4683,Two Year,0,Fiber Optic,72.91,0,1,92274,1,0,0,0,43,3338.38,10.73,2093.31,5442.42,0,1
36,7.05,0.0,4401,One Year,1,Fiber Optic,126.24,0,1,48185,5,0,1,1,86,10035.8,0.0,0.0,10035.8,1,0
78,23.81,24.33,4897,One Year,1,Fiber Optic,28.98,0,0,61936,3,1,0,1,1,31.77,0.0,22.1,53.87,0,0
24,80.62,6.84,3736,One Year,0,Fiber Optic,22.25,0,0,66567,3,0,0,0,56,1186.85,0.0,356.98,1543.83,0,0
40,14.08,1.09,2574,One Year,0,Fiber Optic,104.02,0,1,57699,2,0,0,0,69,7736.64,77.92,71.62,7886.18,0,0
50,40.81,40.71,4833,One Year,1,DSL,10.0,1,1,91007,4,1,0,1,19,188.95,12.63,753.58,955.16,1,0
